,is_increase,time,data_datetime,precipitation,cloudrate,dswrf,visibility,apparent_temperature,wind_speed,humidity,minute_of_day,distance_max
222,1,2025-07-01 06:00:00,2025-07-01 06:00:00,-0.20618843303877543,0.4679899906726618,-0.5008897854293283,-0.32819104526186693,-0.1726758847424439,-0.6696007222437124,-0.24260998508768897,6.0,0.7617948927427068
223,1,2025-07-01 07:00:00,2025-07-01 07:00:00,-0.20618843303877543,-0.5840495239058006,0.1144709513391886,-0.1299460262313771,0.1861925291373781,-0.06992992720037218,-0.24260998508768897,7.0,0.6187047828195069
224,1,2025-07-01 08:00:00,2025-07-01 08:00:00,-0.20618843303877543,-1.5507885373022254,0.7539599245434994,0.1540780875719206,0.29661357956193796,0.37183938630788743,-0.5004753647752116,8.0,0.475614672896307
225,1,2025-07-01 09:00:00,2025-07-01 09:00:00,-0.20618843303877543,-0.3565815207537006,1.320398998964755,0.3523231066024101,0.40703462998649786,0.9857035729498869,-0.7583407444627335,9.0,0.332524562973107
226,1,2025-07-01 10:00:00,2025-07-01 10:00:00,-0.20618843303877543,0.8944924965828494,1.7717602940944928,0.5734425509056486,0.5174556804110577,1.4186020167089848,-1.016206124150256,10.0,0.18943445304990705
227,1,2025-07-01 11:00:00,2025-07-01 11:00:00,-0.20618843303877543,0.38268948949062426,2.070097773934064,0.8441232499665098,0.8763240942908798,1.150701750284297,-1.1451388139940173,11.0,0.046344343126707065
228,2,2025-07-01 12:00:00,2025-07-01 12:00:00,-0.20618843303877543,-1.238020032968088,2.18363352307743,1.274924925936612,1.0971661951399994,1.2553780133244068,-1.2740715038377786,12.0,-0.0967457667964929
229,2,2025-07-01 13:00:00,2025-07-01 13:00:00,-0.20618843303877543,-1.636089038484263,2.107801922850649,1.51129398708835,1.1247714577461398,1.3653767982140137,-1.4674705386034197,13.0,-0.23983587671969284
230,2,2025-07-01 14:00:00,2025-07-01 14:00:00,-0.20618843303877543,-0.6124830242998132,1.8529738818971773,1.6637901555733414,1.2904030333829808,1.1152182712876497,-1.5964032284471812,14.0,-0.3829259866428928
231,2,2025-07-01 15:00:00,2025-07-01 15:00:00,-0.20618843303877543,1.008226498158899,1.440616878750114,1.7228824208612763,1.3732188212014,0.74086756787302,-1.789802263212823,15.0,-0.5260160965660927
232,2,2025-07-01 16:00:00,2025-07-01 16:00:00,-0.20618843303877543,-1.0958525309980256,0.9094630824248126,1.7724436756188984,1.7044819724750817,0.2352279921707952,-1.789802263212823,16.0,-0.6691062064892928
233,2,2025-07-01 17:00:00,2025-07-01 17:00:00,-0.20618843303877543,-0.7546505262698756,0.3067711815793502,1.6580715492551548,1.7320872350812202,-0.4070229776685218,-1.9832012979784646,17.0,-0.8121963164124928
234,2,2025-07-01 18:00:00,2025-07-01 18:00:00,-0.20618843303877543,-0.8115175270579006,-0.29703944702065394,1.3454544038609209,2.0081398611426207,-1.6187837854040295,-1.8542686081347037,18.0,-0.9552864263356927
235,2,2025-07-01 19:00:00,2025-07-01 19:00:00,-0.20618843303877543,-1.294887033756113,-0.7794227604249836,0.8746224836635083,1.48363987162596,-0.6305688953474002,-1.789802263212823,19.0,-1.0983765362588926
236,0,2025-07-01 20:00:00,2025-07-01 20:00:00,-0.20618843303877543,-1.636089038484263,-0.7881306953792551,0.4724138392843415,1.2075872455645593,-0.5116992407086318,-1.5319368835253004,20.0,-1.2414666461820927
237,0,2025-07-01 21:00:00,2025-07-01 21:00:00,-0.20618843303877543,-1.2664535333621005,-0.7881306953792551,0.21698275707197984,1.1247714577461398,-0.4673448919628226,-1.3385378487596584,21.0,-1.3845567561052925
238,0,2025-07-01 22:00:00,2025-07-01 22:00:00,-0.20618843303877543,-1.5507885373022254,-0.7881306953792551,0.08736101385973666,1.1247714577461398,-0.5116992407086318,-1.016206124150256,22.0,-1.5276468660284925
239,0,2025-07-01 23:00:00,2025-07-01 23:00:00,-0.20618843303877543,-0.12911351760160053,-0.7881306953792551,-0.03463592092825708,0.7106925186540389,-0.44960315246449867,-0.8872734343064947,23.0,-1.6707369759516926
240,0,2025-07-02 00:00:00,2025-07-02 00:00:00,-0.20618843303877543,0.6954579938247617,-0.7881306953792551,-0.0613227504131308,0.7106925186540389,-0.5897628945012559,-0.6938743995408527,0.0,1.6203355522819065
241,0,2025-07-02 01:00:00,2025-07-02 01:00:00,-0.20618843303877543,0.9229259969768618,-0.7881306953792551,-0.17760107888293714,0.6002714682294791,-0.5684728071032674,-0.5649417096970915,1.0,1.4772454423587067
242,0,2025-07-02 02:00:00,2025-07-02 02:00:00,-0.20618843303877543,0.8091919954008118,-0.7881306953792551,-0.28053599261030693,0.5174556804110577,-0.5223442844076258,-0.4360090198533309,2.0,1.3341553324355067
243,0,2025-07-02 03:00:00,2025-07-02 03:00:00,-0.20618843303877543,1.1788275005229742,-0.7881306953792551,-0.35678407685280267,0.3794293673803574,-0.8310505516784579,-0.4360090198533309,3.0,1.1910652225123066
244,0,2025-07-02 04:00:00,2025-07-02 04:00:00,-0.20618843303877543,-1.6645225388782754,-0.7881306953792551,-0.21953752521631006,0.29661357956193796,-0.706858375190192,-0.37154267493145027,4.0,1.0479751125891068
245,1,2025-07-02 05:00:00,2025-07-02 05:00:00,-0.20618843303877543,-0.953685029027963,-0.7881306953792551,-0.2271623336405595,0.24140305434965706,-0.7991154205814752,-0.37154267493145027,5.0,0.9048850026659068
246,1,2025-07-02 06:00:00,2025-07-02 06:00:00,-0.20618843303877543,-0.10068001720758801,-0.5657155234222381,-0.2767235883981819,0.07577147871281628,-0.3555719331233833,-0.5004753647752116,6.0,0.7617948927427068
247,1,2025-07-02 07:00:00,2025-07-02 07:00:00,-0.20618843303877543,-0.953685029027963,-0.09134471961124842,0.0625803864809253,0.15858726653123767,-0.08234914484919849,-0.5004753647752116,7.0,0.6187047828195069
248,1,2025-07-02 08:00:00,2025-07-02 08:00:00,-0.20618843303877543,-1.0389855302100006,0.4981340993765173,0.4381022013752183,0.40703462998649786,0.3381300812610726,-0.6294080546189721,8.0,0.475614672896307
249,1,2025-07-02 09:00:00,2025-07-02 09:00:00,-0.20618843303877543,0.7807584950067993,0.9692696634649131,0.8841534941938197,0.9039293568970183,0.1624868602276681,-0.9517397792283754,9.0,0.332524562973107
250,1,2025-07-02 10:00:00,2025-07-02 10:00:00,-0.20618843303877543,1.0935269993409367,0.8763547880674262,1.2310822774971766,1.2351925081706998,0.3399042552109049,-1.016206124150256,10.0,0.18943445304990705
251,1,2025-07-02 11:00:00,2025-07-02 11:00:00,-0.20618843303877543,1.1788275005229742,1.686827692405088,1.4712637428610393,1.7320872350812202,0.297324080414928,-1.1451388139940173,11.0,0.046344343126707065
252,1,2025-07-02 12:00:00,2025-07-02 12:00:00,-0.20618843303877543,1.1788275005229742,2.036989479576678,1.7209762187552136,1.7044819724750817,0.2015186871239803,-1.4674705386034197,12.0,-0.0967457667964929
253,2,2025-07-02 13:00:00,2025-07-02 13:00:00,-0.20618843303877543,1.1788275005229742,2.0101400134676743,1.907784025149329,1.952929335930342,-0.11783262384584603,-1.5964032284471812,13.0,-0.23983587671969284
254,2,2025-07-02 14:00:00,2025-07-02 14:00:00,-0.20618843303877543,1.1788275005229742,1.6393271166649477,2.062186395740383,2.201376699385602,-0.1710578423408169,-1.9187349530565843,14.0,-0.3829259866428928
255,2,2025-07-02 15:00:00,2025-07-02 15:00:00,-0.20618843303877543,0.8660589961888367,1.3676879235080905,2.2127763621193135,2.0357451237487614,-0.15331610284249325,-2.047667642900345,15.0,-0.5260160965660927
256,2,2025-07-02 16:00:00,2025-07-02 16:00:00,-0.20618843303877543,1.1503940001289616,0.8384087520687781,2.31380507374062,2.0909556489610424,-0.09654253644785744,-2.047667642900345,16.0,-0.6691062064892928
257,2,2025-07-02 17:00:00,2025-07-02 17:00:00,-0.20618843303877543,1.1788275005229742,0.2853944107020241,2.231838383179937,1.538850396838241,0.23345381822096287,-2.1766003327441066,17.0,-0.8121963164124928
258,2,2025-07-02 18:00:00,2025-07-02 18:00:00,-0.20618843303877543,1.1788275005229742,-0.31155267194443964,1.6504467408309047,1.5112451342321005,0.4658706056490032,-2.2410666776659873,18.0,-0.9552864263356927
259,2,2025-07-02 19:00:00,2025-07-02 19:00:00,-0.20618843303877543,-0.0722465168135755,-0.7798762987038519,1.009962833193938,1.3180082959891193,-0.10363923224718707,-2.369999367509748,19.0,-1.0983765362588926
260,0,2025-07-02 20:00:00,2025-07-02 20:00:00,-0.20618843303877543,-1.5223550369082128,-0.7881306953792551,0.6344410182996455,1.4008240838075405,-0.6696007222437124,-1.9832012979784646,20.0,-1.2414666461820927
261,0,2025-07-02 21:00:00,2025-07-02 21:00:00,-0.20618843303877543,-1.6645225388782754,-0.7881306953792551,0.23795098023866615,1.1523767203522803,-0.7618577676349956,-1.7253359182909425,21.0,-1.3845567561052925
262,0,2025-07-02 22:00:00,2025-07-02 22:00:00,-0.20618843303877543,-1.6645225388782754,-0.7881306953792551,-0.20047550415568613,1.2075872455645593,-0.6766974180430418,-1.209605158915898,22.0,-1.5276468660284925
263,0,2025-07-02 23:00:00,2025-07-02 23:00:00,-0.20618843303877543,-1.6645225388782754,-0.7881306953792551,-0.31103522630730535,1.1247714577461398,-0.5312151541567878,-0.8872734343064947,23.0,-1.6707369759516926
264,0,2025-07-03 00:00:00,2025-07-03 00:00:00,-0.20618843303877543,-1.6645225388782754,-0.7881306953792551,-0.32056623683761715,0.6554819934417581,-0.5702469810530998,-0.8228070893846141,0.0,1.6203355522819065
265,0,2025-07-03 01:00:00,2025-07-03 01:00:00,-0.20618843303877543,-1.6645225388782754,-0.7881306953792551,-0.35297167264067797,0.46224515519877873,-0.5134734146584642,-0.5004753647752116,1.0,1.4772454423587067
266,0,2025-07-03 02:00:00,2025-07-03 02:00:00,-0.20618843303877543,-1.6645225388782754,-0.7881306953792551,-0.34344066211036617,0.35182410477421694,-0.5170217625581288,-0.30707633000956963,2.0,1.3341553324355067
267,0,2025-07-03 03:00:00,2025-07-03 03:00:00,-0.20618843303877543,-1.4939215365142005,-0.7881306953792551,-0.3834709063376764,0.4346398925926383,-0.6589556785447181,-0.24260998508768897,3.0,1.1910652225123066
268,0,2025-07-03 04:00:00,2025-07-03 04:00:00,-0.20618843303877543,-1.6645225388782754,-0.7881306953792551,-0.471156203216547,0.3794293673803574,-0.7654061155346602,-0.17814364016580833,4.0,1.0479751125891068
269,1,2025-07-03 05:00:00,2025-07-03 05:00:00,-0.20618843303877543,-1.6645225388782754,-0.7881306953792551,-0.5016554369135454,0.32421884216807845,-0.8328247256282901,-0.17814364016580833,5.0,0.9048850026659068
270,1,2025-07-03 06:00:00,2025-07-03 06:00:00,-0.20618843303877543,-1.6645225388782754,-0.5380799242965294,-0.49974923480748273,0.29661357956193796,-0.7565352457854984,-0.049210950322047045,6.0,0.7617948927427068
271,1,2025-07-03 07:00:00,2025-07-03 07:00:00,-0.20618843303877543,-1.6645225388782754,0.06415843827006462,-0.1833196852011242,0.35182410477421694,-0.44960315246449867,-0.1136772952439277,7.0,0.6187047828195069
272,1,2025-07-03 08:00:00,2025-07-03 08:00:00,-0.20618843303877543,-1.6645225388782754,0.7063081693770694,0.09307962017792373,0.9591398821092991,-0.33783019362505967,-0.17814364016580833,8.0,0.475614672896307
273,1,2025-07-03 09:00:00,2025-07-03 09:00:00,-0.20618843303877543,-1.6645225388782754,1.2110358019869778,0.4076029676782199,0.9315346195031586,0.011682074491916898,-0.5649417096970915,9.0,0.332524562973107
274,1,2025-07-03 10:00:00,2025-07-03 10:00:00,-0.20618843303877543,-1.6645225388782754,1.7576098997938017,0.7164077088603287,1.3732188212014,0.034746335839737505,-0.6294080546189721,10.0,0.18943445304990705
275,2,2025-07-03 11:00:00,2025-07-03 11:00:00,-0.20618843303877543,-1.6645225388782754,2.0391059915447296,1.0290248542545624,1.8149030228996414,-0.02557557845456298,-1.016206124150256,11.0,0.046344343126707065
276,1,2025-07-03 12:00:00,2025-07-03 12:00:00,-0.20618843303877543,-1.4939215365142005,2.1898621154405546,1.4369521049519163,2.201376699385602,-0.1497677549428286,-1.1451388139940173,12.0,-0.0967457667964929
277,2,2025-07-03 13:00:00,2025-07-03 13:00:00,-0.20618843303877543,-1.2664535333621005,2.1286042119080757,1.9135026314675163,2.3394030124163026,-0.28283080118025616,-1.4030041936815392,13.0,-0.23983587671969284
278,2,2025-07-03 14:00:00,2025-07-03 14:00:00,-0.20618843303877543,-1.1527195317860506,1.8826352853351644,2.311898871634558,2.2841924872040216,-0.16396114654148755,-1.5964032284471812,14.0,-0.3829259866428928
279,2,2025-07-03 15:00:00,2025-07-03 15:00:00,-0.20618843303877543,-1.181153032180063,1.4758719209608102,2.626422219134854,2.256587224597883,0.04006885768923481,-1.6608695733690617,15.0,-0.5260160965660927
280,2,2025-07-03 16:00:00,2025-07-03 16:00:00,-0.20618843303877543,-1.3801875349381505,0.9426318485527144,2.7865431960440956,2.0633503863549016,0.2565180795687835,-1.8542686081347037,16.0,-0.6691062064892928
281,2,2025-07-03 17:00:00,2025-07-03 17:00:00,-0.20618843303877543,-1.5507885373022254,0.3306575309330809,2.6302346233469787,1.8701135481119204,0.1837769476256567,-1.9832012979784646,17.0,-0.8121963164124928
282,2,2025-07-03 18:00:00,2025-07-03 18:00:00,-0.20618843303877543,-1.6645225388782754,-0.2846427340649202,2.077436012588883,1.7872977602935012,-0.1444452330933316,-2.047667642900345,18.0,-0.9552864263356927
283,2,2025-07-03 19:00:00,2025-07-03 19:00:00,-0.20618843303877543,-1.6645225388782754,-0.7794227604249836,1.1681776079971178,1.5112451342321005,-0.3839587163207012,-2.047667642900345,19.0,-1.0983765362588926
284,0,2025-07-03 20:00:00,2025-07-03 20:00:00,-0.20618843303877543,-1.6645225388782754,-0.7881306953792551,0.8059992078452612,1.2075872455645593,-0.3839587163207012,-1.9832012979784646,20.0,-1.2414666461820927
285,0,2025-07-03 21:00:00,2025-07-03 21:00:00,-0.20618843303877543,-1.6645225388782754,-0.7881306953792551,0.6134727951329592,0.9315346195031586,-0.5826661987019264,-1.789802263212823,21.0,-1.3845567561052925
286,0,2025-07-03 22:00:00,2025-07-03 22:00:00,-0.20618843303877543,-1.6645225388782754,-0.7881306953792551,0.6725650604208934,0.6830872560478984,-0.6394397650965621,-1.5319368835253004,22.0,-1.5276468660284925
287,0,2025-07-03 23:00:00,2025-07-03 23:00:00,-0.20618843303877543,-1.6645225388782754,-0.7881306953792551,0.7640627615118887,0.4346398925926383,-0.7263742886383482,-1.4030041936815392,23.0,-1.6707369759516926
288,0,2025-07-04 00:00:00,2025-07-04 00:00:00,-0.20618843303877543,-1.6645225388782754,-0.7881306953792551,0.6820960709512055,0.15858726653123767,-0.46911906591265495,-1.0806724690721365,0.0,1.6203355522819065
289,0,2025-07-04 01:00:00,2025-07-04 01:00:00,-0.20618843303877543,-1.6645225388782754,-0.7881306953792551,0.6077541888147717,0.07577147871281628,-0.34315271547455667,-0.8228070893846141,1.0,1.4772454423587067
290,0,2025-07-04 02:00:00,2025-07-04 02:00:00,-0.20618843303877543,-1.6645225388782754,-0.7881306953792551,0.2074517465416677,-0.03464957171174358,-0.38573289027053353,-0.8872734343064947,2.0,1.3341553324355067
291,0,2025-07-04 03:00:00,2025-07-04 03:00:00,-0.20618843303877543,-1.2095865325740756,-0.7881306953792551,0.09117341807186137,-0.062254834317883055,-0.34670106337422135,-0.7583407444627335,3.0,1.1910652225123066
292,0,2025-07-04 04:00:00,2025-07-04 04:00:00,-0.20618843303877543,-1.6645225388782754,-0.7881306953792551,-0.0708537609434426,-0.2554916725608633,-0.2775082793307592,-0.6294080546189721,4.0,1.0479751125891068
293,1,2025-07-04 05:00:00,2025-07-04 05:00:00,-0.20618843303877543,-1.6645225388782754,-0.7881306953792551,-0.07847856936769237,-0.2830969351670038,-0.5152475886082964,-0.37154267493145027,5.0,0.9048850026659068
294,1,2025-07-04 06:00:00,2025-07-04 06:00:00,-0.20618843303877543,-1.6645225388782754,-0.4991965758548866,-0.04226072935250687,-0.3383074603792837,-0.31831428017690344,-0.30707633000956963,6.0,0.7617948927427068
295,1,2025-07-04 07:00:00,2025-07-04 07:00:00,-0.20618843303877543,-1.6645225388782754,0.09297323692083105,0.1979207360113559,-0.31070219777314423,0.0560364232377261,-0.5004753647752116,7.0,0.6187047828195069
296,1,2025-07-04 08:00:00,2025-07-04 08:00:00,-0.20618843303877543,-1.6645225388782754,0.7330366919450417,0.6287224119814584,-0.062254834317883055,0.19442199132465068,-0.5649417096970915,8.0,0.475614672896307
297,1,2025-07-04 09:00:00,2025-07-04 09:00:00,-0.20618843303877543,-1.3801875349381505,1.3398104373003186,0.9813698016030025,0.2690083169557975,0.4711931274985001,-0.8872734343064947,9.0,0.332524562973107
298,1,2025-07-04 10:00:00,2025-07-04 10:00:00,-0.20618843303877543,-0.8115175270579006,1.816146573653071,1.4007342649367305,0.6830872560478984,0.13055172913068552,-1.0806724690721365,10.0,0.18943445304990705
299,1,2025-07-04 11:00:00,2025-07-04 11:00:00,-0.20618843303877543,-1.6645225388782754,2.0476325111874543,1.7457568461340247,1.01435040732158,-0.25976653983243525,-1.4674705386034197,11.0,0.046344343126707065
300,2,2025-07-04 12:00:00,2025-07-04 12:00:00,-0.20618843303877543,-0.6977835254818505,2.204193925052793,2.370991136922492,1.5664556594443813,-0.5436343718056144,-1.5964032284471812,12.0,-0.0967457667964929
301,2,2025-07-04 13:00:00,2025-07-04 13:00:00,-0.20618843303877543,-1.408621035332163,2.019634081438651,2.8818533013472156,1.6768767098689412,-0.6429881129962269,-1.8542686081347037,13.0,-0.23983587671969284
302,2,2025-07-04 14:00:00,2025-07-04 14:00:00,-0.20618843303877543,-0.04381301641956329,1.8534576560613034,3.0896293309080174,1.952929335930342,-0.4389581087655047,-1.8542686081347037,14.0,-0.3829259866428928
303,2,2025-07-04 15:00:00,2025-07-04 15:00:00,-0.20618843303877543,0.12678798594451185,1.4768999410595784,3.4422767205295615,1.7320872350812202,-0.33073349782573,-2.369999367509748,15.0,-0.5260160965660927
304,2,2025-07-04 16:00:00,2025-07-04 16:00:00,-0.20618843303877543,-1.2095865325740756,0.9501605839819283,3.436558114211374,1.7596924976873607,-0.14267105914349928,-2.56339840227539,16.0,-0.6691062064892928
305,2,2025-07-04 17:00:00,2025-07-04 17:00:00,-0.20618843303877543,-1.636089038484263,0.34009112713354167,3.2078138614838863,1.48363987162596,-0.2721857574812619,-2.7567974370410315,17.0,-0.8121963164124928
306,2,2025-07-04 18:00:00,2025-07-04 18:00:00,-0.20618843303877543,-1.4654880361201879,-0.2796840488826267,1.703820399800652,1.3180082959891193,0.2742598190671074,-2.6278647471972705,18.0,-0.9552864263356927
307,2,2025-07-04 19:00:00,2025-07-04 19:00:00,-0.20618843303877543,-1.5507885373022254,-0.7801484216711729,0.8021868036331365,0.9867451447154396,0.25474390561895116,-2.4989320573535094,19.0,-1.0983765362588926
308,0,2025-07-04 20:00:00,2025-07-04 20:00:00,-0.20618843303877543,-0.47031552232975066,-0.7881306953792551,0.2798874265720391,1.1523767203522803,-0.5737953289527644,-2.2410666776659873,20.0,-1.2414666461820927
309,0,2025-07-04 21:00:00,2025-07-04 21:00:00,-0.20618843303877543,0.2973889883085867,-0.7881306953792551,0.14645327914767084,1.0419556699277186,-1.0386289038088448,-1.9832012979784646,21.0,-1.3845567561052925
310,0,2025-07-04 22:00:00,2025-07-04 22:00:00,-0.20618843303877543,-1.010552029815988,-0.7881306953792551,0.2303261718144167,0.8763240942908798,-1.0421772517085097,-1.5964032284471812,22.0,-1.5276468660284925
311,0,2025-07-04 23:00:00,2025-07-04 23:00:00,-0.20618843303877543,-1.6645225388782754,-0.7881306953792551,0.14454707704160846,0.6830872560478984,-0.6837941138423713,-1.209605158915898,23.0,-1.6707369759516926
312,0,2025-07-05 00:00:00,2025-07-05 00:00:00,-0.20618843303877543,-1.6645225388782754,-0.7881306953792551,0.014925333829365287,0.4898504178049173,-0.6163755037487413,-1.1451388139940173,0.0,1.6203355522819065
313,0,2025-07-05 01:00:00,2025-07-05 01:00:00,-0.20618843303877543,-1.6645225388782754,-0.7881306953792551,-0.07847856936769237,0.5174556804110577,-0.5400860239059494,-0.8872734343064947,1.0,1.4772454423587067
314,0,2025-07-05 02:00:00,2025-07-05 02:00:00,-0.20618843303877543,-1.6645225388782754,-0.7881306953792551,-0.1852258873071869,0.40703462998649786,-0.6270205474477356,-0.6294080546189721,2.0,1.3341553324355067
315,0,2025-07-05 03:00:00,2025-07-05 03:00:00,-0.20618843303877543,-1.6645225388782754,-0.7881306953792551,-0.29959801367093086,0.2690083169557975,-0.6216980255982385,-0.5004753647752116,3.0,1.1910652225123066
316,0,2025-07-05 04:00:00,2025-07-05 04:00:00,-0.20618843303877543,1.1788275005229742,-0.7881306953792551,-0.25194296101937086,0.1861925291373781,-0.4389581087655047,-0.37154267493145027,4.0,1.0479751125891068
317,1,2025-07-05 05:00:00,2025-07-05 05:00:00,-0.20618843303877543,1.1788275005229742,-0.7881306953792551,-0.2671925778678701,-0.03464957171174358,-0.48686080541097854,-0.5004753647752116,5.0,0.9048850026659068
318,1,2025-07-05 06:00:00,2025-07-05 06:00:00,-0.20618843303877543,-1.579222037696238,-0.5118351758926833,-0.15663285571625082,-0.062254834317883055,-0.3573461070732156,-0.5649417096970915,6.0,0.7617948927427068
319,1,2025-07-05 07:00:00,2025-07-05 07:00:00,-0.20618843303877543,-1.6645225388782754,0.038820766423955294,0.0625803864809253,0.04816621610667779,-0.11251010199634905,-0.5649417096970915,7.0,0.6187047828195069
320,1,2025-07-05 08:00:00,2025-07-05 08:00:00,-0.20618843303877543,-1.6645225388782754,0.5564288861537234,0.4381022013752183,0.5726662056233386,0.10393911988319995,-0.6294080546189721,8.0,0.475614672896307
321,1,2025-07-05 09:00:00,2025-07-05 09:00:00,-0.20618843303877543,-1.6645225388782754,1.3020760524984754,0.7774061762543255,0.7659030438663179,0.07200398878621737,-0.7583407444627335,9.0,0.332524562973107
322,1,2025-07-05 10:00:00,2025-07-05 10:00:00,-0.20618843303877543,-1.6645225388782754,1.7516836662832558,1.0328372584666872,1.2351925081706998,0.031197987940072842,-1.1451388139940173,10.0,0.18943445304990705
323,1,2025-07-05 11:00:00,2025-07-05 11:00:00,-0.20618843303877543,-1.6645225388782754,2.049990910237569,1.309236563845735,1.4008240838075405,-0.3786361944712042,-1.2740715038377786,11.0,0.046344343126707065
324,1,2025-07-05 12:00:00,2025-07-05 12:00:00,-0.20618843303877543,-1.6645225388782754,2.1738975680243904,1.5932606776490332,1.9805345985364824,-0.5170217625581288,-1.2740715038377786,12.0,-0.0967457667964929
325,2,2025-07-05 13:00:00,2025-07-05 13:00:00,-0.20618843303877543,-1.6645225388782754,2.1055947032268234,1.8410669514371447,2.2841924872040216,-0.5028283709594699,-1.4674705386034197,13.0,-0.23983587671969284
326,2,2025-07-05 14:00:00,2025-07-05 14:00:00,-0.20618843303877543,-1.579222037696238,1.8623167704418646,2.2966492547860584,2.4498240628408623,-0.44960315246449867,-1.5964032284471812,14.0,-0.3829259866428928
327,2,2025-07-05 15:00:00,2025-07-05 15:00:00,-0.20618843303877543,-1.4370545357261757,1.457730389806078,2.268056223195123,2.2841924872040216,-0.22073471293612337,-1.8542686081347037,15.0,-0.5260160965660927
328,2,2025-07-05 16:00:00,2025-07-05 16:00:00,-0.20618843303877543,-1.294887033756113,0.9298723049738863,2.420552391680115,2.1737714367794614,-0.24557314823377663,-1.9187349530565843,16.0,-0.6691062064892928
329,2,2025-07-05 17:00:00,2025-07-05 17:00:00,-0.20618843303877543,-1.0674190306040132,0.32179841655251995,2.3214298821648702,1.8701135481119204,-0.10186505829735475,-2.112133987822226,17.0,-0.8121963164124928
330,2,2025-07-05 18:00:00,2025-07-05 18:00:00,-0.20618843303877543,-1.4939215365142005,-0.29353208433073896,1.6523529429369672,1.6492714472628007,0.3860327779065464,-2.3055330225878676,18.0,-0.9552864263356927
331,2,2025-07-05 19:00:00,2025-07-05 19:00:00,-0.20618843303877543,-1.6645225388782754,-0.781176441769941,0.6878146772693929,1.5664556594443813,0.10393911988319995,-1.9832012979784646,19.0,-1.0983765362588926
332,0,2025-07-05 20:00:00,2025-07-05 20:00:00,-0.20618843303877543,-1.6645225388782754,-0.7881306953792551,0.45716422243584226,1.3732188212014,-0.33073349782573,-1.9187349530565843,20.0,-1.2414666461820927
333,0,2025-07-05 21:00:00,2025-07-05 21:00:00,-0.20618843303877543,-1.6645225388782754,-0.7881306953792551,0.388540946617596,1.4560346090198195,-0.9144367273205792,-1.6608695733690617,21.0,-1.3845567561052925
334,0,2025-07-05 22:00:00,2025-07-05 22:00:00,-0.20618843303877543,-1.6645225388782754,-0.7881306953792551,0.276075022359914,1.4008240838075405,-1.256852299638226,-1.3385378487596584,22.0,-1.5276468660284925
335,0,2025-07-05 23:00:00,2025-07-05 23:00:00,-0.20618843303877543,-1.6645225388782754,-0.7881306953792551,0.2188889591780422,0.9867451447154396,-0.7583094197353307,-1.1451388139940173,23.0,-1.6707369759516926
336,0,2025-07-06 00:00:00,2025-07-06 00:00:00,-0.20618843303877543,-1.6645225388782754,-0.7881306953792551,0.24366958655685322,0.8487188316847393,-0.7246001146885158,-1.016206124150256,0.0,1.6203355522819065
337,0,2025-07-06 01:00:00,2025-07-06 01:00:00,-0.20618843303877543,-1.6645225388782754,-0.7881306953792551,0.41332157399640695,0.8763240942908798,-0.7139550709895215,-0.8228070893846141,1.0,1.4772454423587067
338,0,2025-07-06 02:00:00,2025-07-06 02:00:00,-0.20618843303877543,-1.6645225388782754,-0.7881306953792551,0.32182387290541165,0.7382977812601794,-0.5347635020564524,-0.6938743995408527,2.0,1.3341553324355067
339,0,2025-07-06 03:00:00,2025-07-06 03:00:00,-0.20618843303877543,-1.6645225388782754,-0.7881306953792551,0.0740175991172998,0.6278767308356176,-0.5844403726517587,-0.6294080546189721,3.0,1.1910652225123066
340,0,2025-07-06 04:00:00,2025-07-06 04:00:00,-0.20618843303877543,-1.6645225388782754,-0.7881306953792551,-0.09563438832225396,0.4346398925926383,-0.6589556785447181,-0.5004753647752116,4.0,1.0479751125891068
341,1,2025-07-06 05:00:00,2025-07-06 05:00:00,-0.20618843303877543,-1.6645225388782754,-0.7881306953792551,-0.1737886746708124,0.4346398925926383,-0.8186313340296314,-0.37154267493145027,5.0,0.9048850026659068
342,1,2025-07-06 06:00:00,2025-07-06 06:00:00,-0.20618843303877543,-1.6645225388782754,-0.5229922175528438,-0.24813055680724613,0.2690083169557975,-0.6305688953474002,-0.5649417096970915,6.0,0.7617948927427068
343,1,2025-07-06 07:00:00,2025-07-06 07:00:00,-0.20618843303877543,-1.6645225388782754,0.08229996942479684,0.05304937595061316,0.24140305434965706,-0.35912028102304794,-0.7583407444627335,7.0,0.6187047828195069
344,1,2025-07-06 08:00:00,2025-07-06 08:00:00,-0.20618843303877543,-1.6645225388782754,0.7221517732522023,0.40188436136003247,0.6554819934417581,-0.2987983667287475,-0.8228070893846141,8.0,0.475614672896307
345,1,2025-07-06 09:00:00,2025-07-06 09:00:00,-0.20618843303877543,-1.6645225388782754,1.2953032142007088,0.830779835224073,0.9867451447154396,-0.28637914907992085,-1.0806724690721365,9.0,0.332524562973107
346,1,2025-07-06 10:00:00,2025-07-06 10:00:00,-0.20618843303877543,-1.6645225388782754,1.7538606500218237,1.3454544038609209,1.48363987162596,-0.38041036842103654,-1.4030041936815392,10.0,0.18943445304990705
347,1,2025-07-06 11:00:00,2025-07-06 11:00:00,-0.20618843303877543,-1.6645225388782754,2.056098559059662,1.8563165682856442,1.8149030228996414,-0.4017004558190248,-1.5964032284471812,11.0,0.046344343126707065
